len,cnt_alpha,cnt_nonAlpha,alpha_to_special,cnt_vowel,cnt_consonant,vowel_to_consonant,entropy,entropy_ideal,emtropy_percentage,fleschkincaid,smog,dalechall,gunningfog,sybl,hex
4,3,1,0.75,1,2,0.3333333333333333,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,65447929
4,2,2,0.5,0,2,0.0,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,4c3c4d31
22,11,11,0.5,3,8,0.2727272727272727,4.095795255000932,4.459431618637297,0.9184567911936086,-3.01,3.1291,19.525699999999997,0.8,2,65523a34254e6923553e792d254e32543a486334276a
5,5,0,1.0,0,5,0.0,2.3219280948873626,2.321928094887362,1.0000000000000002,-3.3999999999999986,3.1291,19.4761,0.4,1,4d6b517152
5,3,2,0.6,0,3,0.0,2.3219280948873626,2.321928094887362,1.0000000000000002,-3.3999999999999986,3.1291,19.4761,0.4,1,4d76334c7e
7,7,0,1.0,2,5,0.2857142857142857,2.807354922057604,2.8073549220576046,0.9999999999999999,8.400000000000002,3.1291,19.4761,0.4,2,4e5a6c6e4d696f
7,2,5,0.2857142857142857,1,1,0.5,2.807354922057604,2.8073549220576046,0.9999999999999999,-3.594999999999999,3.1291,19.451299999999996,0.2,1,377e3d3b216e55
4,3,1,0.75,2,1,0.6666666666666666,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,644f3641
4,2,2,0.5,0,2,0.0,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,42227d48
6,4,2,0.6666666666666666,0,4,0.0,2.2516291673878226,2.584962500721156,0.8710490642551527,-3.01,3.1291,19.525699999999997,0.8,2,4c702d314c79
6,2,4,0.3333333333333333,0,2,0.0,2.584962500721156,2.584962500721156,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,4e725d3e2a23
4,4,0,1.0,1,3,0.25,1.5,2.0,0.75,-3.3999999999999986,3.1291,19.4761,0.4,1,574d4d61
4,2,2,0.5,1,1,0.5,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,263d724f
14,7,7,0.5,2,5,0.2857142857142857,3.6644977792004623,3.8073549220576046,0.9624786378518296,-3.3999999999999986,3.1291,19.4761,0.4,1,5c2c73356e5e5d3e787a41696735
14,8,6,0.5714285714285714,1,7,0.125,3.6644977792004623,3.8073549220576046,0.9624786378518296,-3.3999999999999986,3.1291,19.4761,0.4,1,575672516037612a277d4057526b
14,7,7,0.5,1,6,0.14285714285714285,3.8073549220576055,3.8073549220576046,1.0000000000000002,-3.01,3.1291,19.525699999999997,0.8,2,55605835562b6e674b392d335a5f
5,1,4,0.2,0,1,0.0,2.3219280948873626,2.321928094887362,1.0000000000000002,-3.3999999999999986,3.1291,19.4761,0.4,1,2b5e347d6b
4,3,1,0.75,0,3,0.0,1.5,2.0,0.75,-3.3999999999999986,3.1291,19.4761,0.4,1,4d4e4e3a
21,10,11,0.47619047619047616,2,8,0.2,4.297079327540665,4.392317422778761,0.9783171191717186,-3.3999999999999986,3.1291,19.4761,0.4,1,575341564c27384b4432495b7e475d3d5c63393224
21,12,9,0.5714285714285714,2,10,0.16666666666666666,4.39231742277876,4.392317422778761,0.9999999999999998,-3.3999999999999986,3.1291,19.4761,0.4,2,465242614b5f2d47557a277b433322572e4a3e622a
6,4,2,0.6666666666666666,2,2,0.5,2.584962500721156,2.584962500721156,1.0,-3.594999999999999,3.1291,19.451299999999996,0.2,1,55613f594c7d
7,4,3,0.5714285714285714,2,2,0.5,2.5216406363433186,2.8073549220576046,0.8982265179691364,-3.3999999999999986,3.1291,19.4761,0.4,1,3a4b3a69493773
6,5,1,0.8333333333333334,2,3,0.4,2.584962500721156,2.584962500721156,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,557427577a75
7,5,2,0.7142857142857143,2,3,0.4,2.807354922057604,2.8073549220576046,0.9999999999999999,-3.3999999999999986,3.1291,19.4761,0.4,1,417a7245745d5f
7,3,4,0.42857142857142855,0,3,0.0,2.807354922057604,2.8073549220576046,0.9999999999999999,-3.3999999999999986,3.1291,19.4761,0.4,1,3d4a3c64402558
9,4,5,0.4444444444444444,2,2,0.5,3.169925001442312,3.1699250014423126,0.9999999999999999,-3.3999999999999986,3.1291,19.4761,0.4,1,6d26605f3738457765
9,5,4,0.5555555555555556,0,5,0.0,3.169925001442312,3.1699250014423126,0.9999999999999999,8.400000000000002,3.1291,19.4761,0.4,2,3d3a407a646b482f6e
4,3,1,0.75,1,2,0.3333333333333333,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,4f584a2b
4,2,2,0.5,1,1,0.5,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,37606f63
4,3,1,0.75,2,1,0.6666666666666666,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,35695255
7,4,3,0.5714285714285714,3,1,0.75,2.807354922057604,2.8073549220576046,0.9999999999999999,-3.3999999999999986,3.1291,19.4761,0.4,1,2a695a55333461
8,2,6,0.25,1,1,0.5,3.0,3.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,257e572f2a4f7b24
10,8,2,0.8,2,6,0.25,3.321928094887362,3.321928094887362,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,33726b716522565a4154
10,6,4,0.6,2,4,0.3333333333333333,3.321928094887362,3.321928094887362,1.0,-3.01,3.1291,19.525699999999997,0.8,2,69666c593e2d4137394b
6,4,2,0.6666666666666666,2,2,0.5,2.584962500721156,2.584962500721156,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,55594849327b
6,5,1,0.8333333333333334,1,4,0.2,2.584962500721156,2.584962500721156,1.0,-3.594999999999999,3.1291,19.451299999999996,0.2,1,3f5265505662
6,3,3,0.5,0,3,0.0,2.584962500721156,2.584962500721156,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,58383a7e7a4a
10,2,8,0.2,0,2,0.0,3.121928094887362,3.321928094887362,0.9397940008672037,-3.3999999999999986,3.1291,19.4761,0.4,1,4a37335b3d32402f5b59
7,2,5,0.2857142857142857,0,2,0.0,2.807354922057604,2.8073549220576046,0.9999999999999999,-3.3999999999999986,3.1291,19.4761,0.4,1,5e313b3e2b4b78
7,4,3,0.5714285714285714,0,4,0.0,2.807354922057604,2.8073549220576046,0.9999999999999999,-3.01,3.1291,19.525699999999997,0.8,2,5a4876342d3b47
5,2,3,0.4,1,1,0.5,2.3219280948873626,2.321928094887362,1.0000000000000002,-3.594999999999999,3.1291,19.451299999999996,0.2,1,41215f2f76
7,2,5,0.2857142857142857,0,2,0.0,2.807354922057604,2.8073549220576046,0.9999999999999999,-3.3999999999999986,3.1291,19.4761,0.4,1,2b466e7c3a222d
7,5,2,0.7142857142857143,0,5,0.0,2.807354922057604,2.8073549220576046,0.9999999999999999,-3.3999999999999986,3.1291,19.4761,0.4,1,535e6d765a3477
7,3,4,0.42857142857142855,0,3,0.0,2.807354922057604,2.8073549220576046,0.9999999999999999,-3.3999999999999986,3.1291,19.4761,0.4,1,2b53742a312c46
15,10,5,0.6666666666666666,2,8,0.2,3.906890595608518,3.9068905956085187,0.9999999999999998,8.205000000000002,3.1291,19.451299999999996,0.2,2,4c42753f7d6462256c776b365c434f
8,5,3,0.625,3,2,0.6,2.75,3.0,0.9166666666666666,-3.3999999999999986,3.1291,19.4761,0.4,1,69664f6931252b62
6,4,2,0.6666666666666666,0,4,0.0,2.584962500721156,2.584962500721156,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,487233575625
8,4,4,0.5,0,4,0.0,3.0,3.0,1.0,-3.594999999999999,3.1291,19.451299999999996,0.2,1,2f6b277b673f5a44
12,5,7,0.4166666666666667,1,4,0.2,3.2516291673878226,3.5849625007211565,0.9070190181162899,-3.3999999999999986,3.1291,19.4761,0.4,1,6e4f337b322260335d546d54
5,4,1,0.8,0,4,0.0,1.9219280948873623,2.321928094887362,0.8277293767706428,-3.594999999999999,3.1291,19.451299999999996,0.2,1,54542e6c6b
12,8,4,0.6666666666666666,1,7,0.125,3.418295834054489,3.5849625007211565,0.9535095090581448,8.400000000000002,3.1291,19.4761,0.4,2,3071696a7d7451623574682f
8,3,5,0.375,1,2,0.3333333333333333,3.0,3.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,5f56505c7b555d3d
5,3,2,0.6,0,3,0.0,2.3219280948873626,2.321928094887362,1.0000000000000002,-3.594999999999999,3.1291,19.451299999999996,0.2,1,4e59482123
8,2,6,0.25,0,2,0.0,3.0,3.0,1.0,-3.594999999999999,3.1291,19.451299999999996,0.2,1,72407e483f603a31
7,4,3,0.5714285714285714,0,4,0.0,2.807354922057604,2.8073549220576046,0.9999999999999999,-3.3999999999999986,3.1291,19.4761,0.4,1,2b427d796a266e
7,3,4,0.42857142857142855,0,3,0.0,2.521640636343318,2.8073549220576046,0.8982265179691362,-3.3999999999999986,3.1291,19.4761,0.4,1,707a2225515b5b
23,12,11,0.5217391304347826,1,11,0.08333333333333333,4.436605434317882,4.523561956057013,0.9807769800471735,8.205000000000002,3.1291,19.451299999999996,0.2,2,71306023686773676a3c327a272c42216f4e595d56357d
8,4,4,0.5,0,4,0.0,3.0,3.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,3e507a2a57745b39
8,7,1,0.875,2,5,0.2857142857142857,3.0,3.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,774d787e41654851
9,5,4,0.5555555555555556,3,2,0.6,2.4193819456463714,3.1699250014423126,0.7632300273809491,-3.594999999999999,3.1291,19.451299999999996,0.2,1,21494949682a2a3946
8,2,6,0.25,1,1,0.5,3.0,3.0,1.0,-3.594999999999999,3.1291,19.451299999999996,0.2,1,377d6c325f23453f
7,5,2,0.7142857142857143,2,3,0.4,2.807354922057604,2.8073549220576046,0.9999999999999999,-3.3999999999999986,3.1291,19.4761,0.4,1,4748422c655531
8,7,1,0.875,0,7,0.0,3.0,3.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,3d4b6d5147677754
8,6,2,0.75,2,4,0.3333333333333333,3.0,3.0,1.0,-3.594999999999999,3.1291,19.451299999999996,0.2,1,6766616f362e6470
9,2,7,0.2222222222222222,0,2,0.0,3.169925001442312,3.1699250014423126,0.9999999999999999,-3.3999999999999986,3.1291,19.4761,0.4,1,355f3440363b446d7b
9,2,7,0.2222222222222222,1,1,0.5,2.725480556997868,3.1699250014423126,0.8597933880952316,-3.6599999999999984,3.1291,19.443033333333332,0.13333333333333333,1,512e277e5f27392e55
9,6,3,0.6666666666666666,1,5,0.16666666666666666,3.169925001442312,3.1699250014423126,0.9999999999999999,-3.594999999999999,3.1291,19.451299999999996,0.2,1,7678392e7a314e7566
9,4,5,0.4444444444444444,1,3,0.25,2.9477027792200903,3.1699250014423126,0.9298966940476158,-3.3999999999999986,3.1291,19.4761,0.4,1,4f332253392f595329
9,7,2,0.7777777777777778,5,2,0.7142857142857143,2.9477027792200903,3.1699250014423126,0.9298966940476158,-3.3999999999999986,3.1291,19.4761,0.4,1,5f6170456955375551
9,4,5,0.4444444444444444,0,4,0.0,3.169925001442312,3.1699250014423126,0.9999999999999999,-3.594999999999999,3.1291,19.451299999999996,0.2,1,21486042367e5c5957
11,7,4,0.6363636363636364,1,6,0.14285714285714285,3.459431618637298,3.4594316186372978,1.0000000000000002,-3.3999999999999986,3.1291,19.4761,0.4,1,4571384e323b4c79483a50
11,2,9,0.18181818181818182,1,1,0.5,3.277613436819116,3.4594316186372978,0.9474427588512931,-3.594999999999999,3.1291,19.451299999999996,0.2,1,39403b363f326923292373
13,10,3,0.7692307692307693,2,8,0.2,3.7004397181410926,3.700439718141092,1.0000000000000002,-3.594999999999999,3.1291,19.451299999999996,0.2,1,3b446b2a2e5a4d71664c45494e
13,7,6,0.5384615384615384,2,5,0.2857142857142857,3.5465935642949384,3.700439718141092,0.9584248993188739,-3.3999999999999986,3.1291,19.4761,0.4,1,36536323752240234962255259
10,4,6,0.4,1,3,0.25,3.121928094887362,3.321928094887362,0.9397940008672037,-3.3999999999999986,3.1291,19.4761,0.4,1,707924373d4c3735657d
10,6,4,0.6,0,6,0.0,3.321928094887362,3.321928094887362,1.0,8.400000000000002,3.1291,19.4761,0.4,2,4b79377870336b354729
16,8,8,0.5,2,6,0.25,3.875,4.0,0.96875,-3.594999999999999,3.1291,19.451299999999996,0.2,1,745022484f4e5b5c5735277d4f3f7830
9,6,3,0.6666666666666666,1,5,0.16666666666666666,3.169925001442312,3.1699250014423126,0.9999999999999999,-3.3999999999999986,3.1291,19.4761,0.4,1,38764354536f44275f
8,4,4,0.5,1,3,0.25,3.0,3.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,4d24442f61276b7d
8,5,3,0.625,1,4,0.2,3.0,3.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,6f346d332878684d
8,3,5,0.375,0,3,0.0,2.75,3.0,0.9166666666666666,-3.594999999999999,3.1291,19.451299999999996,0.2,1,2e237457297d2967
9,3,6,0.3333333333333333,2,1,0.6666666666666666,3.169925001442312,3.1699250014423126,0.9999999999999999,-3.3999999999999986,3.1291,19.4761,0.4,1,282d525c453d5f6529
10,6,4,0.6,2,4,0.3333333333333333,3.121928094887362,3.321928094887362,0.9397940008672037,-3.3999999999999986,3.1291,19.4761,0.4,1,6347403c70353c5a6f55
9,8,1,0.8888888888888888,0,8,0.0,3.169925001442312,3.1699250014423126,0.9999999999999999,-3.3999999999999986,3.1291,19.4761,0.4,1,577659674b7a29776d
10,5,5,0.5,2,3,0.4,3.321928094887362,3.321928094887362,1.0,-3.594999999999999,3.1291,19.451299999999996,0.2,1,3d7a403c413f496c3643
9,3,6,0.3333333333333333,0,3,0.0,2.94770277922009,3.1699250014423126,0.9298966940476157,-3.3999999999999986,3.1291,19.4761,0.4,1,622a5e2a4339274d3a
10,7,3,0.7,1,6,0.14285714285714285,3.321928094887362,3.321928094887362,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,46392844716b7b517559
7,5,2,0.7142857142857143,0,5,0.0,2.807354922057604,2.8073549220576046,0.9999999999999999,-3.3999999999999986,3.1291,19.4761,0.4,1,67525754515b31
5,2,3,0.4,1,1,0.5,2.3219280948873626,2.321928094887362,1.0000000000000002,-3.3999999999999986,3.1291,19.4761,0.4,1,3952407e45
5,1,4,0.2,1,0,1.0,2.3219280948873626,2.321928094887362,1.0000000000000002,-3.3999999999999986,3.1291,19.4761,0.4,1,2329655c37
5,3,2,0.6,1,2,0.3333333333333333,2.3219280948873626,2.321928094887362,1.0000000000000002,-3.3999999999999986,3.1291,19.4761,0.4,1,5c5275667b
6,5,1,0.8333333333333334,0,5,0.0,2.584962500721156,2.584962500721156,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,34734d536746
7,5,2,0.7142857142857143,0,5,0.0,2.5216406363433186,2.8073549220576046,0.8982265179691364,-3.3999999999999986,3.1291,19.4761,0.4,1,794a4c28724a3b
7,2,5,0.2857142857142857,0,2,0.0,2.807354922057604,2.8073549220576046,0.9999999999999999,-3.3999999999999986,3.1291,19.4761,0.4,1,333b437236355d
8,6,2,0.75,1,5,0.16666666666666666,2.75,3.0,0.9166666666666666,-3.594999999999999,3.1291,19.451299999999996,0.2,1,6c34707521707764
13,9,4,0.6923076923076923,2,7,0.2222222222222222,3.5465935642949384,3.700439718141092,0.9584248993188739,8.400000000000002,3.1291,19.4761,0.4,2,4940603b632a63614e68566e48
11,5,6,0.45454545454545453,0,5,0.0,3.459431618637298,3.4594316186372978,1.0000000000000002,-3.594999999999999,3.1291,19.451299999999996,0.2,1,382159323c3e63686e3473
6,2,4,0.3333333333333333,0,2,0.0,2.584962500721156,2.584962500721156,1.0,-3.594999999999999,3.1291,19.451299999999996,0.2,1,2c70322e4c3e
7,5,2,0.7142857142857143,2,3,0.4,2.807354922057604,2.8073549220576046,0.9999999999999999,-3.3999999999999986,3.1291,19.4761,0.4,1,552553755f5873
8,4,4,0.5,0,4,0.0,3.0,3.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,733e2c2f485b6377
8,7,1,0.875,1,6,0.14285714285714285,3.0,3.0,1.0,-3.594999999999999,3.1291,19.451299999999996,0.2,1,71422e4374776950
8,6,2,0.75,1,5,0.16666666666666666,3.0,3.0,1.0,-3.594999999999999,3.1291,19.451299999999996,0.2,1,253f595a66495350
8,4,4,0.5,1,3,0.25,3.0,3.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,713155677e3c7c50
10,5,5,0.5,0,5,0.0,3.321928094887362,3.321928094887362,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,4768607d673b256e7933
11,3,8,0.2727272727272727,0,3,0.0,3.2776134368191165,3.4594316186372978,0.9474427588512933,-3.6599999999999984,3.1291,19.443033333333332,0.13333333333333333,1,586d255b5d3f3a295e4a3f
7,4,3,0.5714285714285714,1,3,0.25,2.807354922057604,2.8073549220576046,0.9999999999999999,-3.3999999999999986,3.1291,19.4761,0.4,1,6d4c71453e7b26
9,3,6,0.3333333333333333,0,3,0.0,3.169925001442312,3.1699250014423126,0.9999999999999999,-3.594999999999999,3.1291,19.451299999999996,0.2,1,2d62793a6840332127
10,7,3,0.7,0,7,0.0,3.321928094887362,3.321928094887362,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,5f504b5866604462723b
10,6,4,0.6,0,6,0.0,3.321928094887362,3.321928094887362,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,406a46677863223c5f51
10,8,2,0.8,3,5,0.375,3.321928094887362,3.321928094887362,1.0,8.400000000000002,3.1291,19.4761,0.4,2,56706e526b45344f3565
11,6,5,0.5454545454545454,3,3,0.5,3.0957952550009344,3.4594316186372978,0.8948855177025863,-3.3999999999999986,3.1291,19.4761,0.4,1,52404528307c52515f6969
11,4,7,0.36363636363636365,3,1,0.75,3.2776134368191165,3.4594316186372978,0.9474427588512933,-3.3999999999999986,3.1291,19.4761,0.4,2,567c2d5561352e6f253c2d
9,7,2,0.7777777777777778,0,7,0.0,2.94770277922009,3.1699250014423126,0.9298966940476157,-3.3999999999999986,3.1291,19.4761,0.4,1,514d745a4351276323
10,5,5,0.5,0,5,0.0,3.321928094887362,3.321928094887362,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,4d4a4c5f22266b3c2752
7,4,3,0.5714285714285714,1,3,0.25,2.807354922057604,2.8073549220576046,0.9999999999999999,-3.3999999999999986,3.1291,19.4761,0.4,1,372f63755b476c
7,6,1,0.8571428571428571,0,6,0.0,2.807354922057604,2.8073549220576046,0.9999999999999999,-3.3999999999999986,3.1291,19.4761,0.4,1,4b245953647179
7,3,4,0.42857142857142855,0,3,0.0,2.807354922057604,2.8073549220576046,0.9999999999999999,-3.3999999999999986,3.1291,19.4761,0.4,1,4e704627233d60
9,7,2,0.7777777777777778,1,6,0.14285714285714285,3.169925001442312,3.1699250014423126,0.9999999999999999,-3.594999999999999,3.1291,19.451299999999996,0.2,1,5a54596c493f4a2f66
7,5,2,0.7142857142857143,1,4,0.2,2.235926350629033,2.8073549220576046,0.796453035938273,-3.3999999999999986,3.1291,19.4761,0.4,1,7a5d5d7a6e4f79
7,3,4,0.42857142857142855,1,2,0.3333333333333333,2.807354922057604,2.8073549220576046,0.9999999999999999,-3.3999999999999986,3.1291,19.4761,0.4,1,3049344a257d67
9,5,4,0.5555555555555556,1,4,0.2,3.169925001442312,3.1699250014423126,0.9999999999999999,-3.3999999999999986,3.1291,19.4761,0.4,1,6f2b776330266b7831
10,7,3,0.7,1,6,0.14285714285714285,3.321928094887362,3.321928094887362,1.0,-3.594999999999999,3.1291,19.451299999999996,0.2,1,543f6c66496038746a63
12,5,7,0.4166666666666667,0,5,0.0,3.584962500721156,3.5849625007211565,0.9999999999999999,-3.594999999999999,3.1291,19.451299999999996,0.2,1,7d2d2246327b365a43723f73
12,6,6,0.5,2,4,0.3333333333333333,3.418295834054489,3.5849625007211565,0.9535095090581448,-3.3999999999999986,3.1291,19.4761,0.4,1,2d3649467d537c25712a6953
12,10,2,0.8333333333333334,3,7,0.3,3.584962500721156,3.5849625007211565,0.9999999999999999,-3.3999999999999986,3.1291,19.4761,0.4,1,7065506c7632724a45715f4f
8,6,2,0.75,5,1,0.8333333333333334,2.75,3.0,0.9166666666666666,-3.01,3.1291,19.525699999999997,0.8,2,6f4f762d697c416f
9,6,3,0.6666666666666666,3,3,0.5,3.169925001442312,3.1699250014423126,0.9999999999999999,8.400000000000002,3.1291,19.4761,0.4,2,254f706249432b6f5f
9,4,5,0.4444444444444444,3,1,0.75,2.94770277922009,3.1699250014423126,0.9298966940476157,-3.594999999999999,3.1291,19.451299999999996,0.2,1,4d552f6f553d3f363b
10,4,6,0.4,1,3,0.25,3.321928094887362,3.321928094887362,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,3d76437c385b66367532
7,5,2,0.7142857142857143,1,4,0.2,2.807354922057604,2.8073549220576046,0.9999999999999999,-3.01,3.1291,19.525699999999997,0.8,2,763644692d5778
6,5,1,0.8333333333333334,0,5,0.0,2.2516291673878226,2.584962500721156,0.8710490642551527,-3.594999999999999,3.1291,19.451299999999996,0.2,1,6451642e7671
6,3,3,0.5,2,1,0.6666666666666666,2.584962500721156,2.584962500721156,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,30412938444f
8,7,1,0.875,2,5,0.2857142857142857,3.0,3.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,426a4d656e3d4b41
8,2,6,0.25,0,2,0.0,3.0,3.0,1.0,-3.594999999999999,3.1291,19.451299999999996,0.2,1,5c74293b4021254e
10,4,6,0.4,1,3,0.25,3.121928094887362,3.321928094887362,0.9397940008672037,-3.6599999999999984,3.1291,19.443033333333332,0.13333333333333333,1,495c387a213d4a216c33
10,7,3,0.7,0,7,0.0,2.9219280948873623,3.321928094887362,0.8795880017344075,8.400000000000002,3.1291,19.4761,0.4,2,7d6e6c516c2773465137
7,6,1,0.8571428571428571,0,6,0.0,2.2359263506290326,2.8073549220576046,0.7964530359382729,-3.3999999999999986,3.1291,19.4761,0.4,1,767657374a444a
7,5,2,0.7142857142857143,2,3,0.4,2.807354922057604,2.8073549220576046,0.9999999999999999,-3.3999999999999986,3.1291,19.4761,0.4,1,3d45556c7d6d72
6,4,2,0.6666666666666666,0,4,0.0,2.584962500721156,2.584962500721156,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,472839725777
7,4,3,0.5714285714285714,2,2,0.5,2.807354922057604,2.8073549220576046,0.9999999999999999,-3.3999999999999986,3.1291,19.4761,0.4,1,756f5c78257233
4,2,2,0.5,1,1,0.5,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,55302748
5,3,2,0.6,0,3,0.0,2.3219280948873626,2.321928094887362,1.0000000000000002,-3.3999999999999986,3.1291,19.4761,0.4,1,3a5a306251
7,5,2,0.7142857142857143,2,3,0.4,2.807354922057604,2.8073549220576046,0.9999999999999999,-3.3999999999999986,3.1291,19.4761,0.4,1,4f4a465c493964
6,3,3,0.5,1,2,0.3333333333333333,2.584962500721156,2.584962500721156,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,5e7e547d6a69
5,3,2,0.6,0,3,0.0,2.3219280948873626,2.321928094887362,1.0000000000000002,-3.3999999999999986,3.1291,19.4761,0.4,1,582a73246b
7,6,1,0.8571428571428571,3,3,0.5,2.807354922057604,2.8073549220576046,0.9999999999999999,8.400000000000002,3.1291,19.4761,0.4,2,636d7375416f5c
8,5,3,0.625,0,5,0.0,3.0,3.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,587c32647a77482f
12,3,9,0.25,2,1,0.6666666666666666,3.2516291673878226,3.5849625007211565,0.9070190181162899,-3.3999999999999986,3.1291,19.4761,0.4,1,3b2b313129297b386f555f52
6,4,2,0.6666666666666666,0,4,0.0,2.584962500721156,2.584962500721156,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,5a787d437334
8,1,7,0.125,0,1,0.0,2.75,3.0,0.9166666666666666,-3.594999999999999,3.1291,19.451299999999996,0.2,1,24373e225e2e2256
9,3,6,0.3333333333333333,0,3,0.0,3.169925001442312,3.1699250014423126,0.9999999999999999,-3.3999999999999986,3.1291,19.4761,0.4,1,44605f3c57675d5c7d
9,5,4,0.5555555555555556,0,5,0.0,3.169925001442312,3.1699250014423126,0.9999999999999999,-3.3999999999999986,3.1291,19.4761,0.4,1,715c636d607c517e73
5,3,2,0.6,0,3,0.0,2.3219280948873626,2.321928094887362,1.0000000000000002,-3.3999999999999986,3.1291,19.4761,0.4,1,6e7e257957
5,2,3,0.4,1,1,0.5,2.3219280948873626,2.321928094887362,1.0000000000000002,-3.3999999999999986,3.1291,19.4761,0.4,1,4c4524265d
5,3,2,0.6,2,1,0.6666666666666666,2.3219280948873626,2.321928094887362,1.0000000000000002,-3.594999999999999,3.1291,19.451299999999996,0.2,1,7261452e7b
7,6,1,0.8571428571428571,1,5,0.16666666666666666,2.5216406363433186,2.8073549220576046,0.8982265179691364,-1,-1,-1,-1,-1,76655326536366
8,5,3,0.625,2,3,0.4,2.5,3.0,0.8333333333333334,-3.594999999999999,3.1291,19.451299999999996,0.2,1,61477c613f472a63
8,4,4,0.5,0,4,0.0,2.5,3.0,0.8333333333333334,-3.3999999999999986,3.1291,19.4761,0.4,1,237842785a23262b
8,5,3,0.625,1,4,0.2,3.0,3.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,272f426869703b5a
9,3,6,0.3333333333333333,1,2,0.3333333333333333,2.725480556997868,3.1699250014423126,0.8597933880952316,-3.3999999999999986,3.1291,0.0496,0.4,1,4a693e67403c3e3c26
7,7,0,1.0,0,7,0.0,2.807354922057604,2.8073549220576046,0.9999999999999999,-3.3999999999999986,3.1291,19.4761,0.4,1,4d6a4e6d6b4a68
6,5,1,0.8333333333333334,1,4,0.2,2.584962500721156,2.584962500721156,1.0,8.400000000000002,3.1291,19.4761,0.4,2,422b6c686977
7,3,4,0.42857142857142855,1,2,0.3333333333333333,2.5216406363433186,2.8073549220576046,0.8982265179691364,-3.3999999999999986,3.1291,19.4761,0.4,1,343446763a2c75
9,6,3,0.6666666666666666,1,5,0.16666666666666666,3.169925001442312,3.1699250014423126,0.9999999999999999,-3.3999999999999986,3.1291,19.4761,0.4,1,30512f5f4666727542
10,5,5,0.5,2,3,0.4,3.321928094887362,3.321928094887362,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,636156223e455c3b3c50
10,6,4,0.6,2,4,0.3333333333333333,3.121928094887362,3.321928094887362,0.9397940008672037,-3.3999999999999986,3.1291,19.4761,0.4,1,694b41374b4048643e3c
10,5,5,0.5,1,4,0.2,3.321928094887362,3.321928094887362,1.0,-3.594999999999999,3.1291,19.451299999999996,0.2,1,217c5266444a2f403065
10,6,4,0.6,1,5,0.16666666666666666,3.1219280948873624,3.321928094887362,0.9397940008672039,8.205000000000002,3.1291,19.451299999999996,0.2,2,3c5b2e3e6c4f6363707a
8,5,3,0.625,3,2,0.6,2.75,3.0,0.9166666666666666,-3.3999999999999986,3.1291,19.4761,0.4,1,63696f334f332971
8,4,4,0.5,1,3,0.25,3.0,3.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,475e52727e3d3675
4,3,1,0.75,0,3,0.0,2.0,2.0,1.0,-3.594999999999999,3.1291,19.451299999999996,0.2,1,502e6266
6,3,3,0.5,1,2,0.3333333333333333,2.584962500721156,2.584962500721156,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,2f2560754a78
4,1,3,0.25,0,1,0.0,2.0,2.0,1.0,-3.594999999999999,3.1291,19.451299999999996,0.2,1,2c2e5c70
