,len,cnt_alpha,cnt_nonAlpha,alpha_to_special,cnt_vowel,cnt_consonant,vowel_to_consonant,entropy,entropy_ideal,emtropy_percentage,fleschkincaid,smog,dalechall,gunningfog,sybl,hex,valid
150,4,2,2,0.5,0,2,0.0,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,3b726e27,False
151,4,3,1,0.75,1,2,0.3333333333333333,1.5,2.0,0.75,-3.3999999999999986,3.1291,19.4761,0.4,1,544f5434,False
152,4,2,2,0.5,1,1,0.5,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,47755c3b,False
153,4,4,0,1.0,2,2,0.5,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,6c617542,False
154,4,2,2,0.5,0,2,0.0,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,77346e2d,False
155,4,2,2,0.5,0,2,0.0,2.0,2.0,1.0,-3.01,3.1291,19.5257,0.8,2,732a2d44,False
156,4,1,3,0.25,1,0,1.0,2.0,2.0,1.0,-3.3999999999999986,3.1291,0.0496,0.4,1,615d287d,False
157,4,2,2,0.5,0,2,0.0,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,2346573c,False
158,4,2,2,0.5,0,2,0.0,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,3a6a6062,False
159,4,3,1,0.75,0,3,0.0,1.5,2.0,0.75,-3.3999999999999986,3.1291,19.4761,0.4,1,48367070,False
160,4,1,3,0.25,0,1,0.0,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,4031745e,False
161,4,3,1,0.75,0,3,0.0,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,6724527a,False
162,4,3,1,0.75,0,3,0.0,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,23527951,False
163,4,2,2,0.5,1,1,0.5,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,3a39676f,False
164,4,1,3,0.25,0,1,0.0,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,747c3335,False
165,4,2,2,0.5,0,2,0.0,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,5c7d5248,False
166,4,1,3,0.25,0,1,0.0,1.5,2.0,0.75,-3.3999999999999986,3.1291,19.4761,0.4,1,3a26743a,False
167,4,3,1,0.75,1,2,0.3333333333333333,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,5d796b41,False
168,4,2,2,0.5,1,1,0.5,2.0,2.0,1.0,-3.3999999999999986,3.1291,0.0496,0.4,1,5e647e4f,False
169,4,2,2,0.5,1,1,0.5,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,557b443d,False
170,4,2,2,0.5,0,2,0.0,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,4b77307c,False
171,4,1,3,0.25,0,1,0.0,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,6e2e3137,False
172,4,2,2,0.5,1,1,0.5,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,716f295e,False
173,4,3,1,0.75,0,3,0.0,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,5f6b706d,False
174,4,1,3,0.25,1,0,1.0,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,2a344f28,False
175,4,2,2,0.5,1,1,0.5,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,5f4c2a65,False
176,4,3,1,0.75,1,2,0.3333333333333333,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,28535567,False
177,4,2,2,0.5,1,1,0.5,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,3d455d59,False
178,4,2,2,0.5,0,2,0.0,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,60577624,False
179,4,1,3,0.25,0,1,0.0,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,22355f64,False
180,4,4,0,1.0,2,2,0.5,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,7852414f,False
181,4,0,4,0.0,0,0,-1.0,1.5,2.0,0.75,-3.3999999999999986,3.1291,0.0496,0.4,1,60603730,False
182,4,3,1,0.75,2,1,0.6666666666666666,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,32615055,False
183,4,3,1,0.75,0,3,0.0,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,732f5344,False
184,4,3,1,0.75,0,3,0.0,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,70583151,False
185,4,2,2,0.5,1,1,0.5,2.0,2.0,1.0,-3.594999999999999,3.1291,19.4513,0.2,1,46213575,False
186,4,2,2,0.5,1,1,0.5,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,3c5c4345,False
187,4,3,1,0.75,2,1,0.6666666666666666,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,49746535,False
188,4,1,3,0.25,0,1,0.0,2.0,2.0,1.0,-3.594999999999999,3.1291,19.4513,0.2,1,7d5b3f7a,False
189,4,2,2,0.5,1,1,0.5,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,592c6530,False
190,4,2,2,0.5,0,2,0.0,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,4a533e2f,False
191,4,2,2,0.5,1,1,0.5,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,67316536,False
192,4,3,1,0.75,0,3,0.0,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,77717332,False
193,4,3,1,0.75,0,3,0.0,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,516c4d34,False
194,4,3,1,0.75,0,3,0.0,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,77735660,False
195,4,1,3,0.25,0,1,0.0,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,763a342c,False
196,4,1,3,0.25,1,0,1.0,2.0,2.0,1.0,-3.3999999999999986,3.1291,0.0496,0.4,1,5b607e61,False
197,4,3,1,0.75,0,3,0.0,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,42297751,False
198,4,3,1,0.75,0,3,0.0,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,3b706650,False
199,4,2,2,0.5,1,1,0.5,2.0,2.0,1.0,-3.01,3.1291,19.5257,0.8,2,274f2d57,False
200,4,1,3,0.25,0,1,0.0,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,7c6d3c38,False
201,4,2,2,0.5,1,1,0.5,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,3b275a6f,False
202,4,1,3,0.25,0,1,0.0,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,3126687c,False
203,4,2,2,0.5,0,2,0.0,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,6b403568,False
204,4,2,2,0.5,0,2,0.0,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,6b482a5c,False
205,4,1,3,0.25,1,0,1.0,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,2d4f3a60,False
206,4,1,3,0.25,0,1,0.0,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,6e393b2c,False
207,4,4,0,1.0,0,4,0.0,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,4c777257,False
208,4,1,3,0.25,0,1,0.0,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,445b3d7b,False
209,4,3,1,0.75,0,3,0.0,2.0,2.0,1.0,-3.01,3.1291,19.5257,0.8,2,682d6d7a,False
210,4,2,2,0.5,0,2,0.0,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,31672a78,False
211,4,1,3,0.25,0,1,0.0,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,7a373225,False
212,4,3,1,0.75,0,3,0.0,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,624d433e,False
213,4,3,1,0.75,1,2,0.3333333333333333,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,7548597c,False
214,4,2,2,0.5,0,2,0.0,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,666c6032,False
215,4,2,2,0.5,0,2,0.0,2.0,2.0,1.0,-1.0,-1.0,-1.0,-1.0,-1,227d4472,False
216,4,3,1,0.75,2,1,0.6666666666666666,2.0,2.0,1.0,-3.594999999999999,3.1291,19.4513,0.2,1,616a6921,False
217,4,2,2,0.5,0,2,0.0,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,77303d42,False
218,4,4,0,1.0,1,3,0.25,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,67564164,False
219,4,1,3,0.25,0,1,0.0,2.0,2.0,1.0,-3.594999999999999,3.1291,19.4513,0.2,1,3c3f7130,False
220,4,2,2,0.5,0,2,0.0,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,3e38624c,False
221,4,2,2,0.5,0,2,0.0,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,34336448,False
222,4,2,2,0.5,0,2,0.0,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,5b4d4c5d,False
223,4,1,3,0.25,0,1,0.0,1.5,2.0,0.75,-3.3999999999999986,3.1291,19.4761,0.4,1,5b23475b,False
224,4,1,3,0.25,0,1,0.0,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,30732f3e,False
225,4,3,1,0.75,0,3,0.0,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,6b73595d,False
226,4,1,3,0.25,0,1,0.0,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,2533432b,False
227,4,2,2,0.5,0,2,0.0,2.0,2.0,1.0,-3.594999999999999,3.1291,19.4513,0.2,1,3f6e2257,False
228,4,1,3,0.25,0,1,0.0,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,3854332a,False
229,4,2,2,0.5,0,2,0.0,2.0,2.0,1.0,-3.594999999999999,3.1291,19.4513,0.2,1,587d4321,False
230,4,1,3,0.25,0,1,0.0,2.0,2.0,1.0,-3.594999999999999,3.1291,19.4513,0.2,1,3f3e2b64,False
231,4,1,3,0.25,0,1,0.0,2.0,2.0,1.0,-3.594999999999999,3.1291,19.4513,0.2,1,2d3f5d71,False
232,4,2,2,0.5,1,1,0.5,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,595e3c69,False
233,4,2,2,0.5,0,2,0.0,2.0,2.0,1.0,-3.594999999999999,3.1291,19.4513,0.2,1,2e7e4248,False
234,4,1,3,0.25,0,1,0.0,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,70353324,False
235,4,2,2,0.5,1,1,0.5,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,2b613958,False
236,4,3,1,0.75,0,3,0.0,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,783d704e,False
237,4,2,2,0.5,1,1,0.5,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,30646f7e,False
238,4,3,1,0.75,0,3,0.0,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,5a486640,False
239,4,3,1,0.75,0,3,0.0,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,426b733d,False
240,4,1,3,0.25,0,1,0.0,2.0,2.0,1.0,-3.594999999999999,3.1291,19.4513,0.2,1,272e6d2d,False
241,4,3,1,0.75,1,2,0.3333333333333333,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,4b75682b,False
242,4,3,1,0.75,0,3,0.0,2.0,2.0,1.0,-3.594999999999999,3.1291,19.4513,0.2,1,573f6467,False
243,4,1,3,0.25,1,0,1.0,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,37652922,False
244,4,3,1,0.75,0,3,0.0,2.0,2.0,1.0,-3.594999999999999,3.1291,19.4513,0.2,1,633f6a44,False
245,4,1,3,0.25,0,1,0.0,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,407d3d51,False
246,4,3,1,0.75,0,3,0.0,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,4c234452,False
247,4,1,3,0.25,0,1,0.0,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,242f3b4d,False
248,4,4,0,1.0,3,1,0.75,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,69456578,False
249,4,2,2,0.5,0,2,0.0,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,36357271,False
250,4,2,2,0.5,1,1,0.5,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,2d546925,False
251,4,3,1,0.75,0,3,0.0,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,3b586674,False
252,4,4,0,1.0,0,4,0.0,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,50776378,False
253,4,3,1,0.75,0,3,0.0,1.5,2.0,0.75,-3.3999999999999986,3.1291,19.4761,0.4,1,25664242,False
254,4,2,2,0.5,0,2,0.0,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,256b577c,False
255,4,3,1,0.75,1,2,0.3333333333333333,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,596e6122,False
256,4,2,2,0.5,0,2,0.0,2.0,2.0,1.0,-3.594999999999999,3.1291,19.4513,0.2,1,313f6d67,False
257,4,3,1,0.75,0,3,0.0,2.0,2.0,1.0,-3.01,3.1291,19.5257,0.8,2,58632d52,False
258,4,3,1,0.75,0,3,0.0,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,7225735a,False
259,4,2,2,0.5,0,2,0.0,2.0,2.0,1.0,-3.594999999999999,3.1291,19.4513,0.2,1,6b607821,False
260,4,3,1,0.75,0,3,0.0,2.0,2.0,1.0,-3.594999999999999,3.1291,19.4513,0.2,1,54744721,False
261,4,4,0,1.0,1,3,0.25,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,796b5441,False
262,4,1,3,0.25,0,1,0.0,2.0,2.0,1.0,-3.594999999999999,3.1291,19.4513,0.2,1,7b27663f,False
263,4,2,2,0.5,2,0,1.0,1.5,2.0,0.75,-3.3999999999999986,3.1291,19.4761,0.4,1,49323849,False
264,4,3,1,0.75,1,2,0.3333333333333333,2.0,2.0,1.0,-3.3999999999999986,3.1291,0.0496,0.4,1,5241475c,False
265,4,2,2,0.5,0,2,0.0,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,2a6a4e40,False
266,4,0,4,0.0,0,0,-1.0,1.5,2.0,0.75,-3.3999999999999986,3.1291,0.0496,0.4,1,5c322c32,False
267,4,2,2,0.5,1,1,0.5,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,41502223,False
268,4,3,1,0.75,0,3,0.0,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,36795964,False
269,4,3,1,0.75,1,2,0.3333333333333333,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,457a4a3d,False
270,4,2,2,0.5,0,2,0.0,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,47433c31,False
271,4,3,1,0.75,0,3,0.0,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,22505167,False
272,4,3,1,0.75,0,3,0.0,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,70715e6b,False
273,4,3,1,0.75,1,2,0.3333333333333333,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,6e542f65,False
274,4,2,2,0.5,0,2,0.0,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,3a43767d,False
275,4,2,2,0.5,0,2,0.0,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,254a3a6e,False
276,4,1,3,0.25,0,1,0.0,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,4e343b24,False
277,4,3,1,0.75,0,3,0.0,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,516e7826,False
278,4,2,2,0.5,0,2,0.0,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,477c5d64,False
279,4,3,1,0.75,2,1,0.6666666666666666,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,6f617b6c,False
280,4,2,2,0.5,1,1,0.5,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,38533e4f,False
281,4,2,2,0.5,1,1,0.5,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,327a5531,False
282,4,3,1,0.75,1,2,0.3333333333333333,2.0,2.0,1.0,-3.594999999999999,3.1291,19.4513,0.2,1,64492151,False
283,4,2,2,0.5,0,2,0.0,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,29585635,False
284,4,3,1,0.75,0,3,0.0,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,6a564a5e,False
285,4,2,2,0.5,0,2,0.0,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,483c5332,False
286,4,1,3,0.25,0,1,0.0,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,5c5b6e3e,False
287,4,1,3,0.25,0,1,0.0,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,4e253633,False
288,4,2,2,0.5,1,1,0.5,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,27632561,False
289,4,1,3,0.25,0,1,0.0,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,48365b33,False
290,4,1,3,0.25,1,0,1.0,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,4934252c,False
291,4,2,2,0.5,0,2,0.0,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,2c4c5125,False
292,4,2,2,0.5,0,2,0.0,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,583c5a40,False
293,4,2,2,0.5,0,2,0.0,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,675f4c60,False
294,4,3,1,0.75,0,3,0.0,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,72462543,False
295,4,3,1,0.75,0,3,0.0,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,517e4a78,False
296,4,3,1,0.75,1,2,0.3333333333333333,2.0,2.0,1.0,-3.594999999999999,3.1291,19.4513,0.2,1,43696421,False
297,4,2,2,0.5,1,1,0.5,2.0,2.0,1.0,-3.594999999999999,3.1291,0.0248,0.2,1,61216d2f,False
298,4,3,1,0.75,1,2,0.3333333333333333,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,652f7a42,False
299,4,3,1,0.75,1,2,0.3333333333333333,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,594d4069,False
300,4,1,3,0.25,0,1,0.0,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,6a262f5f,False
301,4,3,1,0.75,2,1,0.6666666666666666,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,457c5556,False
302,4,3,1,0.75,2,1,0.6666666666666666,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,77752941,False
303,4,1,3,0.25,0,1,0.0,2.0,2.0,1.0,-3.01,3.1291,11.6307,0.8,2,662d3231,False
304,4,0,4,0.0,0,0,-1.0,2.0,2.0,1.0,-1.0,-1.0,-1.0,-1.0,-1,26407c5f,False
305,4,3,1,0.75,1,2,0.3333333333333333,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,69544d3c,False
306,4,3,1,0.75,1,2,0.3333333333333333,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,707c474f,False
307,4,2,2,0.5,1,1,0.5,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,3e7e4649,False
308,4,2,2,0.5,1,1,0.5,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,263d724f,False
309,4,3,1,0.75,1,2,0.3333333333333333,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,65447929,False
310,4,4,0,1.0,1,3,0.25,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,7472694a,False
311,4,3,1,0.75,0,3,0.0,1.5,2.0,0.75,-3.3999999999999986,3.1291,19.4761,0.4,1,51605051,False
312,4,3,1,0.75,1,2,0.3333333333333333,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,783a4761,False
313,4,2,2,0.5,1,1,0.5,1.5,2.0,0.75,-3.3999999999999986,3.1291,19.4761,0.4,1,452c2c62,False
314,4,3,1,0.75,1,2,0.3333333333333333,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,543d4f64,False
315,4,4,0,1.0,0,4,0.0,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,43536779,False
316,4,3,1,0.75,1,2,0.3333333333333333,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,5c796a6f,False
317,4,3,1,0.75,1,2,0.3333333333333333,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,532b6475,False
318,4,3,1,0.75,0,3,0.0,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,23766b51,False
319,4,2,2,0.5,0,2,0.0,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,6a582d25,False
320,4,1,3,0.25,0,1,0.0,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,402d3652,False
321,4,2,2,0.5,1,1,0.5,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,755f442a,False
322,4,1,3,0.25,0,1,0.0,2.0,2.0,1.0,-3.594999999999999,3.1291,19.4513,0.2,1,5c792126,False
323,4,2,2,0.5,0,2,0.0,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,56382852,False
324,4,1,3,0.25,0,1,0.0,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,572c3a35,False
325,4,2,2,0.5,0,2,0.0,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,74223454,False
326,4,2,2,0.5,0,2,0.0,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,2c2a6854,False
327,4,1,3,0.25,1,0,1.0,1.5,2.0,0.75,-3.3999999999999986,3.1291,19.4761,0.4,1,3d3d236f,False
328,4,2,2,0.5,0,2,0.0,1.5,2.0,0.75,-3.3999999999999986,3.1291,19.4761,0.4,1,2d483448,False
329,4,4,0,1.0,3,1,0.75,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,614f7855,False
330,4,3,1,0.75,0,3,0.0,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,74676c34,False
331,4,3,1,0.75,0,3,0.0,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,62357076,False
332,4,4,0,1.0,0,4,0.0,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,78584767,False
333,4,2,2,0.5,0,2,0.0,2.0,2.0,1.0,-3.594999999999999,3.1291,19.4513,0.2,1,322e4379,False
334,4,3,1,0.75,0,3,0.0,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,5950605a,False
335,4,1,3,0.25,0,1,0.0,2.0,2.0,1.0,-3.594999999999999,3.1291,19.4513,0.2,1,2c3f3d73,False
336,4,3,1,0.75,2,1,0.6666666666666666,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,524f5f41,False
337,4,2,2,0.5,0,2,0.0,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,707e5b67,False
338,4,3,1,0.75,0,3,0.0,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,7e635478,False
339,4,0,4,0.0,0,0,-1.0,2.0,2.0,1.0,-3.3999999999999986,3.1291,0.0496,0.4,1,3a5b3334,False
340,4,2,2,0.5,1,1,0.5,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,3245525b,False
341,4,1,3,0.25,0,1,0.0,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,287d767b,False
342,4,3,1,0.75,1,2,0.3333333333333333,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,6d304943,False
343,4,2,2,0.5,0,2,0.0,2.0,2.0,1.0,-3.594999999999999,3.1291,19.4513,0.2,1,684d3221,False
344,4,2,2,0.5,0,2,0.0,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,5d486d25,False
345,4,2,2,0.5,0,2,0.0,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,4e2b3d71,False
346,4,2,2,0.5,0,2,0.0,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,2b2a6756,False
347,4,2,2,0.5,1,1,0.5,2.0,2.0,1.0,-3.594999999999999,3.1291,19.4513,0.2,1,21754b40,False
348,4,1,3,0.25,0,1,0.0,2.0,2.0,1.0,-3.594999999999999,3.1291,19.4513,0.2,1,2c21607a,False
349,4,3,1,0.75,2,1,0.6666666666666666,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,69337a45,False
350,4,1,3,0.25,0,1,0.0,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,29515c2f,False
351,4,2,2,0.5,1,1,0.5,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,686f3329,False
352,4,1,3,0.25,0,1,0.0,2.0,2.0,1.0,-3.594999999999999,3.1291,19.4513,0.2,1,3e212862,False
353,4,2,2,0.5,1,1,0.5,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,673a7527,False
354,4,1,3,0.25,0,1,0.0,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,325c7b6a,False
355,4,0,4,0.0,0,0,-1.0,2.0,2.0,1.0,-3.594999999999999,3.1291,0.0248,0.2,1,23213837,False
356,4,2,2,0.5,1,1,0.5,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,2675622f,False
357,4,2,2,0.5,0,2,0.0,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,276a3544,False
358,4,3,1,0.75,1,2,0.3333333333333333,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,4f4d2f76,False
359,4,1,3,0.25,0,1,0.0,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,2a7c3957,False
